ID,tree,x_m,y_m,Habitat-Plot,Habitat,Plot,DBHcyl,DBHcyl_100,DBHqsm,DBHqsm_100,DBHsec,DBHsec_100,TotalVolume,TotalVolume_100,TotalVolume_opt,TotalVolume_opt_100,TotalVolume_std,TotalVolume_std_100,TreeHeight,hull_volume,pc_height,species,dbh_manual,Unnamed..0.1,Unnamed..0,in_plot,habitat2,has_vol,TotalVolume_final,TotalVolume_final_sd,name,genus,classification,family,wd,wd_sd,cf,agc,agc_var,agc_var_p,h_agc,agc_cumsum,h_agc_p,vol_contrib,wd_contrib,cf_contrib,total_var_term,vol_uncertainty,wd_uncertainty,cf_uncertainty,vol_pct,wd_pct,cf_pct,total_pct,girth_manual,agc_manual,residual,residual_p,residual_cumsum,name.1,type,dbh,height,spcode,matchtype,NSG,tariff,mercvol_m.3,stemvol_m.3,stembiomass_t,crownbiomass_t,rootbiomass_t,AGC_WCC_t,p_agc,f_agc,fthp,agc_v,agc_p1,agc_m1,agc_p10,agc_m10,agc_demol,ratio,trunk_height,spring_of_the_crown,TreeHeight,Timber_ratio
322,0229_T1,534256.9386,132088.6266,pearcelands,coppice,,0.644568861,0.644748807,0.637860417,0.647126913,0.650029838,0.621448159,7874.980469,7688.291016,7709,7476,336.7,449.3,16.67436218,175.6140109,17.89736629,robur,63.98028712,2830,2830,TRUE,coppice,>0.1 m,7.476,0.4493,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,2.041764379,0.518619972,0.254005789,857.3659301,581.9413313,0.678754906,0.003611888,0.060867702,3.94E-05,0.064518941,0.122707964,0.503731462,0.01280799,5.598182127,94.34082719,0.060990681,100,201,1.239345779,0.8024186,0.64745337,96.57074348,robur,any,62.14481592,16.67436218,MX,mixed,0.33,8.25386786,0.770646906,0.770646906,0.254313479,0.437956803,0.41918459,0.692270282,277.4663632,0.323626533,0.050008826,2.099742651,2.141947746,2.057958126,2.540688753,1.700791597,1.74631832,0.379492998,14.39837646,12.70384216,16.67436218,0.863503881
323,0011_T2,533093.602,131222.4195,sssi-plot5,broadleaf,5,0.637747407,0.637743473,0.657455385,0.656242967,0.606163025,0.603452802,6987.974609,7494.236816,6954,6808,430.3,731.2,21.13996887,148.9337329,21.58830678,robur,64,,,,broadleaf,>0.1 m,6.808,0.7312,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,1.859327434,0.500440558,0.269151387,279.0599129,193.9663121,0.695070496,0.011535416,0.060867702,3.94E-05,0.072442469,0.199697447,0.458721749,0.011663563,15.92355479,84.02212549,0.054319713,100,201.0619298,1.240302543,0.619024891,0.49909185,23.51841492,robur,any,60.3452802,21.13996887,MX,mixed,0.33,14.20886958,1.255748474,1.255748474,0.414396996,0.413357508,0.401982124,0.827754504,86.95292821,0.311592329,0.044771314,2.046744823,2.087884188,2.006014585,2.476560831,1.657863259,1.497707168,0.32748577,18.66410828,13.98854065,21.13996887,0.882882486
324,0553_T5,534211.4465,132230.6498,pearcelands,coppice,,0.613509715,0.601451457,0.748733163,0.631529987,0.59421289,0.595431507,12458.02637,11029.76465,12300,11387,222.4,1614,20.69984436,230.3172704,20.5889991,robur,64.6169069,3004,3004,TRUE,coppice,>0.1 m,11.387,1.614,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,3.10989446,0.885077522,0.284600501,857.3659301,468.5517107,0.546501435,0.020090392,0.060867702,3.94E-05,0.080997445,0.440798249,0.7672539,0.019508371,24.80373588,75.14768167,0.048582448,100,203,1.270468621,1.839425839,1.447832563,98.41016932,robur,any,59.54315066,20.69984436,MX,mixed,0.33,14.22322564,1.223510315,1.223510315,0.403758404,0.402392556,0.394314255,0.80615096,391.9241138,0.457125832,0.12753886,3.012330055,3.072878122,2.952385426,3.644920349,2.439987421,2.376480389,0.211992487,15.39825439,7.744903564,20.69984436,0.743882617
325,0328_T2,534207.5707,132135.1575,pearcelands,coppice,,0.674894691,0.674894273,0.787694156,0.787504315,0.787694156,0.629488945,12034.67871,9578.270508,10019,9417,1397,882.3,26.89416504,156.6851135,21.1202732,robur,64.6169069,2863,2863,TRUE,coppice,>0.1 m,9.417,0.8823,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,2.571869336,0.678921346,0.263979719,857.3659301,512.8807541,0.598205196,0.008778239,0.060867702,3.94E-05,0.069685292,0.240964247,0.634515674,0.016133339,12.59697571,87.34655536,0.056468934,100,203,1.270468621,1.301400715,1.024346996,99.71157004,robur,any,62.9488945,26.89416504,MX,mixed,0.33,18.68788913,1.801242369,1.801242369,0.594409982,0.448948397,0.426871092,1.043358379,347.0570454,0.404794538,0.09289971,2.615913868,2.668493748,2.563857079,3.165256023,2.118890047,2.040130665,0.304688632,16.71424866,8.489471436,26.89416504,0.621482341
326,0487_T0,534242.0098,132205.8045,pearcelands,coppice,,0.646037161,0.647616863,0.654526174,0.663187981,0.633180618,0.634429038,7229.150391,7926.950684,5535,5715,1685,982.4,23.38226318,144.802802,24.04895104,robur,64.6169069,2953,2953,TRUE,coppice,>0.1 m,5.715,0.9824,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,1.560819078,0.46943084,0.300759292,857.3659301,642.9128173,0.749869799,0.029549099,0.060867702,3.94E-05,0.090456152,0.268302478,0.385075616,0.00979102,32.66676522,67.28973244,0.043502339,100,203,1.270468621,0.290350457,0.228538078,100.0019205,robur,any,63.44290376,23.38226318,MX,mixed,0.33,14.6166237,1.429361726,1.429361726,0.47168937,0.455701405,0.431593519,0.927390775,216.0139319,0.251950683,0.02308901,2.164923191,2.20843792,2.121841431,2.619557142,1.753587604,1.7871912,0.39110589,17.14033508,7.026123047,23.38226318,0.733048591
327,0034_T2,533090.2708,131257.0288,sssi-plot5,broadleaf,5,0.633329451,0.630141914,0.616703033,0.629832089,0.657758236,0.619129181,5918.056641,7397.116699,5921,5348,938.9,1129,24.53395081,199.3085142,29.84125553,sylvatica,65.2,,,,broadleaf,>0.1 m,5.348,1.129,Fagus sylvatica,Fagus,broadleaf,Fagaceae,0.58548,0.138073382,0.488,1.527999756,0.483729564,0.316576991,279.0599129,205.686243,0.737068398,0.044566147,0.055615494,3.94E-05,0.100220991,0.322571377,0.360347226,0.009585144,44.46787682,55.49285941,0.039263772,100,204.831841,1.299382539,0.228617217,0.175942965,23.74703214,sylvatica,any,61.9129181,24.53395081,MX,mixed,0.33,16.88895617,1.573426619,1.573426619,0.519230784,0.434786806,0.416967788,0.95401759,74.90166963,0.268407128,0.028360961,2.113461494,2.155941963,2.071403503,2.557288647,1.711903811,1.630908413,0.412760079,16.17118835,16.63398743,24.53395081,0.659135109
328,0048_T4,534223.2147,131986.3101,pearcelands,coppice,,0.640165389,0.639955938,0.643070042,0.639912486,0.640708566,0.64265728,11548.57129,10182.53809,10138,9934,890.8,591.3,21.53590393,197.6300186,21.47639662,robur,65.25352667,2711,2711,TRUE,coppice,>0.1 m,9.934,0.5913,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,2.713066793,0.688766511,0.25387009,857.3659301,502.5618692,0.586169629,0.00354297,0.060867702,3.94E-05,0.064450023,0.16148947,0.669351036,0.017019071,5.497235877,94.44170822,0.0610559,100,205,1.30205638,1.411010412,1.083678429,101.4129309,robur,any,64.265728,21.53590393,MX,mixed,0.33,12.13900336,1.216811077,1.216811077,0.401547656,0.466949249,0.439459218,0.868496904,357.5171277,0.416994792,0.100485698,2.780945063,2.836841583,2.725604057,3.364943266,2.252565145,2.196901898,0.415026784,14.41497803,12.17784119,21.53590393,0.669346319
329,0706_T2,534145.6912,132306.6425,pearcelands,coppice,,0.596621156,0.596687198,0.609675229,0.609420419,0.601162791,0.587324619,7178.253418,6511.330078,6704,6498,375.4,406.4,21.45707703,208.9223433,21.84364283,robur,65.25352667,3109,3109,TRUE,coppice,>0.1 m,6.498,0.4064,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,1.774663582,0.451820408,0.254594962,857.3659301,616.261914,0.718785168,0.003911542,0.060867702,3.94E-05,0.064818595,0.110991579,0.437834008,0.011132466,6.034598394,93.90469288,0.060708724,100,205,1.30205638,0.472607201,0.362969844,101.8855381,robur,any,58.73246193,21.45707703,MX,mixed,0.33,15.5902172,1.305115079,1.305115079,0.430687976,0.391310603,0.386564564,0.821998579,242.8786797,0.283284734,0.033593294,1.7783041,1.814047813,1.74291575,2.151747704,1.440426111,1.411485137,0.351617217,16.13209534,15.83851624,21.45707703,0.751830984
330,0219_T0,534155.7727,132084.413,pearcelands,coppice,,0.621233881,0.636346042,0.672082722,0.65674752,0.646547437,0.64707011,9066.498047,8380.635742,8481,7766,463.9,663.7,23.91781616,125.1796945,24.14287001,robur,65.25352667,2821,2821,TRUE,coppice,>0.1 m,7.766,0.6637,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,2.120966047,0.553937103,0.261172075,857.3659301,567.3717748,0.661761513,0.0073038,0.060867702,3.94E-05,0.068210853,0.181262576,0.523271607,0.013304822,10.70768,89.23463044,0.057689561,100,205,1.30205638,0.818909667,0.628935643,102.7044478,robur,any,64.70701098,23.91781616,MX,mixed,0.33,14.32359156,1.457391093,1.457391093,0.480939061,0.472981499,0.443677614,0.95392056,292.1151214,0.340712304,0.057942413,2.28882885,2.334834576,2.243281126,2.769483328,1.853951454,2.009574775,0.561419129,18.77804565,16.43989563,23.91781616,0.785107032
331,0332_T0,534247.5371,132133.8134,pearcelands,coppice,,0.664763987,0.674595535,0.677260458,0.682016611,0.646598756,0.666544199,11386.64844,12957.29199,11364,11401,987.8,1254,20.07017517,466.7019091,20.52870839,robur,65.25352667,2864,2864,TRUE,coppice,>0.1 m,11.401,1.254,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,3.113717989,0.841308683,0.270194246,857.3659301,465.4418163,0.542874168,0.012097877,0.060867702,3.94E-05,0.07300493,0.342478937,0.768197218,0.019532356,16.57131568,83.37478311,0.053901211,100,205,1.30205638,1.811661609,1.391384917,104.5161094,robur,any,66.6544199,20.07017517,MX,mixed,0.33,9.139907342,0.983608264,0.983608264,0.324590727,0.499602192,0.462293658,0.824192919,395.0378318,0.460757557,0.130146015,3.538756132,3.609884977,3.468334675,4.281894684,2.866391897,2.732358803,0.24752745,14.64137268,10.72387695,20.07017517,0.729508963
332,0442_T2,534254.7158,132180.2404,pearcelands,coppice,,0.647450984,0.647270918,0.650725245,0.650910139,0.69535172,0.667536914,9535.59668,8895.556641,8168,7125,1379,1408,21.8024292,125.3950809,21.95808381,robur,65.57183655,2930,2930,TRUE,coppice,>0.1 m,7.125,1.408,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,1.94590305,0.615220445,0.31616192,857.3659301,595.8791862,0.695011506,0.039051307,0.060867702,3.94E-05,0.09995836,0.384537754,0.480081149,0.012206652,39.06757469,60.89305837,0.039366934,100,206,1.318025325,0.627877725,0.476377588,105.1439871,robur,any,66.75369143,21.8024292,MX,mixed,0.33,10.81394745,1.16910832,1.16910832,0.385805746,0.500959214,0.463242633,0.88676496,263.432647,0.307258124,0.04295593,2.42945838,2.478290558,2.381112099,2.939644575,1.967861295,2.047560777,0.45901978,14.96516418,14.5871582,21.8024292,0.686398935
333,0585_T2,534309.5591,132249.825,pearcelands,coppice,,0.609826446,0.63318342,0.627488911,0.641371191,0.68552804,0.639461935,11194.34961,7960.446289,10210,9204,901.4,832.6,21.35797119,146.0181623,21.68137273,excelsior,65.89014644,3812,3812,TRUE,coppice,>0.1 m,9.204,0.8326,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,2.513697077,0.675924326,0.268896492,857.3659301,523.0013617,0.610009499,0.008183133,0.06408284,3.94E-05,0.072305323,0.22739072,0.636332077,0.015768424,11.31746916,88.62810809,0.054422745,100,207,1.334111364,1.179585713,0.88417335,106.3235728,excelsior,any,63.94619346,21.35797119,MX,mixed,0.33,12.15693322,1.206438706,1.206438706,0.398124773,0.462581275,0.436404662,0.860706048,336.8782655,0.392922384,0.085803523,2.174071074,2.2177701,2.130807161,2.630626202,1.760997534,1.509579066,0.265643269,15.67276001,9.250259399,21.35797119,0.733813145
334,0608_T2,534309.5395,132249.8151,pearcelands,coppice,,0.615422308,0.630202234,0.619635701,0.639337003,0.619052887,0.63966614,10437.86621,10764.5957,10553,10547,976.6,846.4,21.52632141,169.5260863,21.68137273,excelsior,65.89014644,3381,3381,TRUE,coppice,>0.1 m,10.547,0.8464,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,2.880482732,0.765158926,0.265635658,857.3659301,477.5088732,0.556948738,0.006440112,0.06408284,3.94E-05,0.070562303,0.231159627,0.729182357,0.018069271,9.126844941,90.81738797,0.055767088,100,207,1.334111364,1.546371369,1.159102164,107.8699442,excelsior,any,63.96661401,21.52632141,MX,mixed,0.33,12.32036107,1.223563632,1.223563632,0.403775999,0.46286042,0.43659987,0.866636419,382.7375397,0.44641095,0.120000547,2.939909935,2.99900198,2.881405592,3.557291269,2.381326914,2.066759148,0.222642675,17.08197021,2.546127319,21.52632141,0.793538751
335,0229_T0,534253.4645,132083.4045,pearcelands,coppice,,0.658700943,0.658702374,0.655033112,0.654380739,0.642704308,0.643413186,13066.82422,13310.29004,11937,11618,983.8,612.9,17.86854553,285.8492538,18.82727419,robur,66.20845633,2829,2829,TRUE,coppice,>0.1 m,11.618,0.6129,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,3.172982686,0.800762228,0.252368924,857.3659301,456.0517758,0.531921971,0.002783021,0.060867702,3.94E-05,0.063690074,0.167388629,0.782818637,0.019904124,4.369630809,95.56858477,0.061784418,100,208,1.350314783,1.822667903,1.349809634,109.6926121,robur,any,64.34131861,17.86854553,MX,mixed,0.33,8.270023515,0.828069758,0.828069758,0.27326302,0.467982557,0.440181818,0.741245578,404.487137,0.471778879,0.138219535,3.635163069,3.70822978,3.562823534,4.398547649,2.94448185,2.69482251,0.221851766,12.57183838,12.3034668,17.86854553,0.703573683
336,0094_T13,534217.8109,132016.4138,pearcelands,coppice,,0.138450235,0.158733591,0.138450235,0.158733591,0.127444044,0.140552193,2895.279297,1651.883545,2157,1659,527.8,446.7,19.7588501,112.8126573,19.99466876,robur,66.20845633,94,94,TRUE,coppice,>0.1 m,1.659,0.4467,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,0.453088163,0.165490252,0.36524956,857.3659301,732.0879501,0.853880385,0.072500188,0.060867702,3.94E-05,0.133407241,0.12199788,0.111783105,0.002842223,54.3450172,45.62548625,0.029496556,100,208,1.350314783,-0.89722662,-0.664457378,108.7953855,robur,any,14.05521929,19.7588501,MX,mixed,0.33,40.93078396,0.154941747,0.162688834,0.053687315,0.011734994,0.016812021,0.065422309,125.7310682,0.146648081,0.002176043,0.451144576,0.460212588,0.442166805,0.545885026,0.365427136,0.203640866,0.055364925,8.834106445,1.457595825,19.7588501,0.447096182
337,0027_T1,533093.1473,131245.7616,sssi-plot5,broadleaf,5,0.972934902,0.970892608,0.972934902,0.970892608,0.639998555,0.646615684,6601.294922,7257.268066,6813,6409,409.1,1126,19.86949158,162.0489373,20.03323072,robur,66.8,,,,broadleaf,>0.1 m,6.409,1.126,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,1.750356863,0.530257552,0.302942539,279.0599129,197.4733073,0.707637673,0.030867129,0.060867702,3.94E-05,0.091774182,0.307520959,0.431837205,0.01097999,33.63378284,66.32333959,0.042877573,100,209.8583893,1.380739781,0.369617082,0.267694961,24.11664922,robur,any,64.6615684,19.86949158,MX,mixed,0.33,10.1585356,1.029472441,1.029472441,0.339725905,0.472360308,0.443243211,0.812086214,83.3369624,0.298634661,0.039455728,1.982026935,2.021865368,1.942584634,2.398252249,1.60544157,1.706207719,0.571986973,13.04917908,12.84034729,19.86949158,0.656744488
338,0688_T0,534183.2513,132294.5657,pearcelands,coppice,,0.669369757,0.670310616,0.655114412,0.655032754,0.653034925,0.654358029,17210.41797,19167.72656,14737,15888,2502,1987,21.38528442,191.3175177,21.76057286,robur,66.8450761,3100,3100,TRUE,coppice,>0.1 m,15.888,1.987,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,4.33915897,1.200526899,0.276672716,857.3659301,316.476983,0.369127081,0.015640739,0.060867702,3.94E-05,0.076547792,0.54266798,1.070530427,0.027219549,20.43264567,79.51594783,0.051406501,100,210,1.383074905,2.956084065,2.137327526,111.7514695,robur,any,65.43580294,21.38528442,MX,mixed,0.33,11.23611083,1.167307389,1.167307389,0.385211439,0.48294394,0.450644422,0.868155379,545.2281061,0.635933954,0.287225203,5.234880924,5.340102196,5.130706787,6.334206581,4.240253448,4.040971525,0.184345096,16.16859436,9.347091675,21.38528442,0.756061694
339,0456_T0,534169.0931,132192.2573,pearcelands,coppice,,0.4943856,0.469316095,0.4943856,0.469316095,0.429830104,0.492781907,10403.05176,12961.8457,11441,10121,3527,4600,23.06924438,325.5086088,22.44393378,robur,66.8450761,2934,2934,TRUE,coppice,>0.1 m,10.121,4.6,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,2.764138213,1.429564068,0.517182557,857.3659301,494.377736,0.576623958,0.206570744,0.060867702,3.94E-05,0.267477797,1.25630232,0.681951061,0.017339442,77.22911822,22.75617007,0.014711704,100,210,1.383074905,1.381063308,0.998545562,113.1325328,robur,any,49.27819073,23.06924438,MX,mixed,0.33,23.71093567,1.39279547,1.39279547,0.459622505,0.262320022,0.296187489,0.721942527,365.7523323,0.426600031,0.10666758,3.539999247,3.611153126,3.469553232,4.283399105,2.867398977,3.088851909,0.455466837,16.91764832,2.504806519,23.06924438,0.733342109
340,0796_T1,534148.805,132355.8365,pearcelands,coppice,,0.660758376,0.652481735,0.671338081,0.665874779,0.655832827,0.643431723,11255.78711,10665.11816,10810,10534,1229,1094,20.23104858,226.4494081,20.45128221,robur,66.8450761,3132,3132,TRUE,coppice,>0.1 m,10.534,1.094,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,2.876932313,0.770313038,0.267755009,857.3659301,480.3858055,0.560304286,0.010785692,0.060867702,3.94E-05,0.071692745,0.298781465,0.709778922,0.018046999,15.04432847,84.90078377,0.05488776,100,210,1.383074905,1.493857408,1.080098701,114.6263903,robur,any,64.34317231,20.23104858,MX,mixed,0.33,10.73010497,1.077147955,1.077147955,0.355458825,0.468007897,0.440199538,0.823466722,379.8570569,0.443051262,0.117684168,2.912742138,2.971288204,2.85477829,3.524417877,2.359320879,2.194116831,0.282698005,16.51252747,15.00231934,20.23104858,0.816197312
341,0469_T2,534292.749,132198.7654,pearcelands,coppice,,0.665260851,0.665249825,0.658742785,0.659429014,0.622303963,0.623882413,11480.64453,11377.85645,11006,11367,1104,713.2,19.64802551,193.9843673,20.7552234,robur,67.16338598,2944,2944,TRUE,coppice,>0.1 m,11.367,0.7132,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,3.104432276,0.790526112,0.254644341,857.3659301,471.656143,0.55012233,0.003936688,0.060867702,3.94E-05,0.06484374,0.194781481,0.765906304,0.019474107,6.071037145,93.86827767,0.060685181,100,211,1.399632178,1.704800098,1.21803437,116.3311904,robur,any,62.38824129,19.64802551,MX,mixed,0.33,11.31229992,1.067585132,1.067585132,0.352303093,0.441284379,0.421511588,0.793587473,388.8142194,0.453498565,0.124961236,3.107397556,3.169856071,3.04556036,3.759951353,2.516991854,2.382688308,0.262359858,15.70751953,9.057281494,19.64802551,0.799445192
342,0337_T0,534290.2002,132139.6145,pearcelands,coppice,,0.676269174,0.676289678,0.719816566,0.710105836,0.641704679,0.636144638,10128.87305,10669.0332,9943,8919,152.4,1302,16.08250427,245.5356902,16.41658339,robur,67.16338598,3239,3239,TRUE,coppice,>0.1 m,8.919,1.302,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,2.435860955,0.698448275,0.286735691,857.3659301,537.8063383,0.627277478,0.021310304,0.060867702,3.94E-05,0.082217357,0.355588178,0.600960528,0.015280158,25.91947082,74.03266758,0.047861599,100,211,1.399632178,1.036228777,0.740357926,117.3674191,robur,any,63.61446381,16.08250427,MX,mixed,0.33,6.808532589,0.664784705,0.664784705,0.219378953,0.458046597,0.433233529,0.677425549,321.9954528,0.37556362,0.075935309,2.913810968,2.972378492,2.855826139,3.525711536,2.360186815,2.286297123,0.214625195,9.360214233,8.156524658,16.08250427,0.582012234
343,0061_T5,533005.5819,131087.6834,sssi-plot8-11,broadleaf,08-Nov,0.60212189,0.735224664,0.60212189,0.735224664,0.667078972,0.676700532,11788.36133,11505.74805,11788,11886,0,1574,29.12664795,177.1614232,28.86253515,excelsior,67.3,,,,broadleaf,>0.1 m,11.886,1.574,Fraxinus excelsior,Fraxinus,broadleaf,Oleaceae,0.55965,0.141673096,0.488,3.246175951,0.927625619,0.285759501,279.0599129,156.9906261,0.562569609,0.017536302,0.06408284,3.94E-05,0.081658492,0.429873881,0.821756091,0.020363265,21.47517181,78.47663903,0.04818916,100,211.4291856,1.406774654,1.839401297,1.307530877,25.95605052,excelsior,any,67.6700532,29.12664795,MX,mixed,0.33,17.44832716,1.945331938,1.945331938,0.64195954,0.513485697,0.472002494,1.155445236,125.3154627,0.449062932,0.121844931,3.142325163,3.205486298,3.079793215,3.802213907,2.545283318,2.315147108,0.399011105,22.7578125,15.95849609,29.12664795,0.78133991
344,0045_T0,533004.9972,131065.5919,sssi-plot8-11,broadleaf,08-Nov,0.856174171,0.876066566,0.856174171,0.876066566,0.661834598,0.669312179,16347.60156,11908.67773,16348,10505,0,1978,27.17068481,185.6285237,27.29535434,robur,67.4,,,,broadleaf,>0.1 m,10.505,1.978,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,2.869012146,0.890599149,0.310420139,279.0599129,165.90884,0.594527671,0.03545361,0.060867702,3.94E-05,0.096360663,0.540209998,0.707824908,0.017997316,36.79261727,63.16654601,0.040836728,100,211.7433449,1.412016722,1.456995424,1.031854227,27.41304594,robur,any,66.9312179,27.17068481,MX,mixed,0.33,16.06092257,1.7506295,1.7506295,0.577707735,0.503385965,0.464939678,1.0810937,116.020085,0.415753319,0.099700159,3.252370119,3.317742109,3.187647581,3.935367346,2.634419441,2.369323683,0.295410633,16.29890442,14.19392395,27.17068481,0.599870947
345,0285_T0,534196.9865,132111.3088,pearcelands,coppice,,0.67122829,0.670873046,0.670101285,0.667620361,0.669943571,0.668636084,15888.93945,18069.0625,17602,16615,1191,1452,22.0458374,187.0887691,22.06480702,robur,67.48169587,2845,2845,TRUE,coppice,>0.1 m,16.615,1.452,Quercus robur,Quercus,broadleaf,Fagaceae,0.55965,0.138073382,0.488,4.537709358,1.188015506,0.261809519,857.3659301,281.1612323,0.327936092,0.007637171,0.060867702,3.94E-05,0.068544224,0.396554558,1.119515549,0.028465055,11.14196205,88.80062896,0.057408982,100,212,1.416307972,3.121401386,2.203900174,120.4888205,robur,any,66.86360836,22.0458374,MX,mixed,0.33,10.98649458,1.191866369,1.191866369,0.393315902,0.502461756,0.464293372,0.895777658,580.7424072,0.677356525,0.333340557,4.934827328,5.034017563,4.836625099,5.971141815,3.997210503,3.783085246,0.176490724,18.68754578,12.07382202,22.0458374,0.847667768
